BUG_ID,STATUS,BUG_REPORTER,PROJECT,COMPONENT,VERSION,HW,OS,PRIORITY,SEVERITY,ASSIGNEE,CHG_ASSIGNEE
102447,resolved:wontfix,hongxiawang,birt,reportdesigner,1,pc,windows xp,P3,minor,yueqianwang,1
102455,closed:fixed,davidmichonneau,birt,chart,1,pc,windows xp,P3,normal,zhiqiangqian,0
102466,resolved:fixed,craigsetera,birt,report,1,all,all,P3,enhancement,rimakanguri,1
102469,resolved:fixed,craigsetera,birt,reportengine,1,all,all,P3,enhancement,junzhai,1
102470,resolved:fixed,craigsetera,birt,reportengine,1,all,all,P3,enhancement,stanleywang,1
102496,resolved:fixed,michaelmcroberts,birt,report,1,pc,windows xp,P3,normal,ivyli,1
102498,resolved:fixed,craigsetera,birt,data,1,pc,windows xp,P3,normal,jluo,1
102511,resolved:fixed,michaelmcroberts,birt,reportengine,1,pc,windows xp,P3,enhancement,weizhao(shang),1
102514,closed:fixed,yasuodoshiro,birt,reportdesigner,1,pc,all,P3,minor,ninali,1
102516,resolved:fixed,michaelmcroberts,birt,data,1,pc,windows xp,P3,enhancement,linzhu,1
102520,resolved:fixed,michaelmcroberts,birt,reportengine,1,pc,windows xp,P3,enhancement,weiyan,1
102521,resolved:fixed,michaelmcroberts,birt,report,1,pc,windows xp,P3,enhancement,wenbinhe,1
102535,closed:fixed,yasuodoshiro,birt,report,1,pc,all,P3,normal,rockyu,1
102554,new:---,mortenmoeller,birt,dataaccess,uns,pc,windows xp,P3,enhancement,wenfengli,1
102598,resolved:fixed,andreasvoss,birt,reportdesigner,1,pc,windows xp,P3,major,yueqianwang,1
102623,closed:fixed,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,normal,wangqiangsheng,1
102624,closed:invalid,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
102625,closed:fixed,artolaurila,birt,reportdesigner,1,pc,windows xp,P3,normal,sanyongliu,1
102627,closed:fixed,hongxiawang,birt,reportdesigner,1,pc,windows xp,P3,normal,zhiqiangqian,1
102630,closed:wontfix,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,major,yulinwang,1
102633,resolved:invalid,bhaskar,birt,reportengine,1,pc,windows xp,P3,major,baoliangliu,1
102635,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
102636,resolved:duplicate,bhaskar,birt,reportviewer,1,pc,windows xp,P3,major,baoliangliu,1
102653,resolved:worksforme,lfn,birt,chart,1,pc,windows xp,P5,enhancement,birtchartinbox,1
102655,resolved:fixed,lfn,birt,chart,1,pc,windows xp,P5,enhancement,zhiqiangqian,1
102687,resolved:fixed,mathieudupuis,birt,dataaccess,1,pc,windows xp,P3,normal,jluo,1
102700,closed:fixed,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,critical,zhiqiangqian,1
102704,closed:duplicate,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
102707,closed:fixed,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
102711,new:---,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,enhancement,zhiqiangqian,1
102713,closed:fixed,artolaurila,birt,reportdesigner,1,pc,windows xp,P3,normal,sanyongliu,1
102725,resolved:fixed,wangqiangsheng,birt,report,1,pc,windows xp,P3,normal,ivyli,1
102768,resolved:duplicate,donfrench,birt,reportengine,1,pc,windows xp,P3,normal,weiyan,1
102777,new:---,diana.peh,birt,reportdesigner,1,pc,windows 2000,P3,enhancement,wenfengli,1
102798,resolved:invalid,diana.peh,birt,reportengine,1,pc,windows 2000,P3,normal,weiyan,1
102804,closed:fixed,hongxiawang,birt,reportdesigner,1,pc,windows xp,P3,trivial,birtreportdesigner,0
102808,closed:fixed,shashahu,birt,report,uns,pc,windows xp,P3,normal,rockyu,1
102838,resolved:fixed,marcojacob,birt,dataaccess,uns,pc,windows xp,P3,enhancement,garyxue,1
102966,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
102969,closed:wontfix,hongxiawang,birt,reportdesigner,1,pc,windows xp,P3,trivial,yulinwang,1
102973,closed:fixed,hongxiawang,birt,reportdesigner,1,pc,windows xp,P3,minor,sanyongliu,1
102975,closed:fixed,artolaurila,birt,reportdesigner,1,pc,windows xp,P3,normal,sanyongliu,1
102984,closed:fixed,xuelanli,birt,report,1,pc,windows xp,P3,normal,weiyan,0
103011,new:---,lfn,birt,reportengine,1,pc,windows xp,P3,normal,weiyan,1
103013,resolved:fixed,lfn,birt,reportengine,1,pc,windows xp,P5,enhancement,gangliu,1
103036,resolved:fixed,nathanmckeown,birt,reportviewer,1,pc,windows 2000,P3,major,kaishen,1
103050,resolved:fixed,joerybacki,birt,reportengine,1,pc,windows xp,P3,major,tianminhuang,1
103062,closed:fixed,sheldonleeloy,birt,chart,1,all,all,P4,enhancement,zhiqiangqian,1
103106,resolved:fixed,georgehandin,birt,reportengine,1,pc,windows xp,P3,critical,tianminhuang,1
103113,closed:fixed,lixingyao,birt,reportengine,uns,pc,windows xp,P3,normal,birtreportengineinbox,0
103120,closed:invalid,hongxiawang,birt,reportengine,1,pc,windows xp,P3,normal,tianminhuang,1
103121,closed:invalid,hongxiawang,birt,reportengine,1,pc,windows xp,P3,minor,baoliangliu,1
103126,closed:fixed,hongxiawang,birt,reportdesigner,1,pc,windows xp,P3,normal,sanyongliu,1
103129,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103130,closed:worksforme,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103132,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,yueqianwang,1
103133,resolved:worksforme,artolaurila,birt,reportengine,uns,pc,windows xp,P3,major,gangliu,1
103134,closed:fixed,fangxu,birt,reportengine,1,pc,windows xp,P3,normal,gangliu,1
103135,closed:fixed,liwenchen,birt,data,uns,pc,windows xp,P3,normal,linzhu,1
103143,closed:invalid,shashahu,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103149,closed:fixed,hongxiawang,birt,data,1,pc,windows xp,P3,minor,linzhu,1
103151,closed:fixed,artolaurila,birt,data,uns,pc,windows xp,P3,normal,mingxiawu,1
103152,closed:fixed,hongxiawang,birt,data,1,pc,windows xp,P3,normal,jluo,1
103153,closed:fixed,fangxu,birt,chart,1,pc,windows xp,P3,minor,yulinwang,1
103154,closed:wontfix,artolaurila,birt,report,uns,pc,windows xp,P3,normal,ricklu,1
103158,closed:fixed,hongxiawang,birt,reportdesigner,1,pc,windows xp,P3,major,yulinwang,1
103160,closed:fixed,shashahu,birt,chart,uns,pc,windows xp,P3,normal,ninali,1
103168,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103169,closed:wontfix,hongxiawang,birt,reportengine,1,pc,windows xp,P3,trivial,tianminhuang,1
103171,closed:invalid,hongxiawang,birt,reportdesigner,1,pc,windows xp,P3,minor,sanyongliu,1
103172,closed:wontfix,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,enhancement,wangqiangsheng,1
103174,closed:fixed,hongxiawang,birt,reportdesigner,1,pc,windows xp,P3,minor,ninali,1
103284,closed:fixed,hongxiawang,birt,chart,2,pc,windows xp,P3,enhancement,zhiqiangqian,1
103285,closed:fixed,hongxiawang,birt,chart,2,pc,windows xp,P3,normal,yulinwang,1
103286,closed:duplicate,hongxiawang,birt,chart,2,pc,windows xp,P3,enhancement,birtchartinbox,0
103291,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,yueqianwang,1
103292,closed:fixed,shashahu,birt,data,uns,pc,windows xp,P3,normal,haijiatong,1
103293,closed:fixed,artolaurila,birt,reportdesigner,1,pc,windows xp,P3,normal,sanyongliu,1
103296,closed:fixed,artolaurila,birt,data,uns,pc,windows xp,P3,enhancement,haijiatong,1
103298,resolved:fixed,florianschaefer,birt,chart,1,pc,windows xp,P3,normal,zhiqiangqian,1
103303,closed:fixed,davidmichonneau,birt,build,1,pc,windows xp,P3,normal,jianzhou,1
103316,resolved:fixed,romanerzhukov,birt,reportengine,1,pc,windows xp,P3,normal,yuchen,1
103346,resolved:fixed,cf,birt,data,1,pc,windows xp,P3,normal,jluo,1
103378,closed:fixed,sheldonleeloy,birt,chart,2,all,windows xp,P1,blocker,zhiqiangqian,1
103425,resolved:fixed,daveland,birt,reportdesigner,uns,macintosh,mac os x - carbon (unsup.),P3,normal,hongchanglin,1
103437,resolved:fixed,tianminhuang,birt,reportengine,1,pc,windows xp,P3,normal,tianminhuang,0
103438,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
103439,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
103447,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,enhancement,zhiqiangqian,1
103448,closed:fixed,hongxiawang,birt,report,uns,pc,windows xp,P3,normal,ricklu,1
103449,resolved:fixed,gangliu,birt,reportengine,1,pc,all,P3,normal,gangliu,1
103451,resolved:duplicate,stefanweise,birt,dataaccess,1,pc,windows xp,P3,normal,birtdataaccess,0
103452,verified:fixed,wangqiangsheng,birt,report,1,pc,windows xp,P3,normal,rockyu,1
103453,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103457,closed:fixed,sanyongliu,birt,report,1,pc,windows xp,P3,normal,xuelanli,1
103460,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
103463,closed:worksforme,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103517,resolved:fixed,archanaa,birt,report,1,pc,windows xp,P3,normal,yasuodoshiro,1
103526,resolved:fixed,tiggernewman,birt,reportdesigner,1,pc,windows xp,P3,normal,ninali,1
103531,resolved:fixed,tiggernewman,birt,dataaccess,1,pc,windows xp,P3,normal,linzhu,1
103533,resolved:fixed,tiggernewman,birt,dataaccess,1,pc,windows xp,P3,normal,linzhu,1
103542,resolved:fixed,tiggernewman,birt,dataaccess,1,pc,windows xp,P3,normal,linzhu,1
103544,resolved:fixed,tiggernewman,birt,dataaccess,1,pc,windows xp,P3,normal,linzhu,1
103595,closed:invalid,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103598,resolved:invalid,tiggernewman,birt,dataaccess,1,pc,windows xp,P3,normal,linzhu,1
103599,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,critical,zhiqiangqian,1
103600,resolved:fixed,tiggernewman,birt,dataaccess,1,pc,windows xp,P3,normal,linzhu,1
103602,closed:worksforme,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103605,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,ninali,1
103610,resolved:wontfix,hongxiawang,birt,reportdesigner,uns,pc,windows xp,P3,trivial,wangqiangsheng,1
103613,resolved:fixed,cf,birt,chart,1,pc,windows xp,P3,enhancement,zhiqiangqian,1
103616,closed:fixed,hongxiawang,birt,data,uns,pc,windows xp,P3,trivial,mingxiawu,1
103617,closed:fixed,fangxu,birt,chart,1,pc,windows xp,P3,normal,yulinwang,1
103618,closed:fixed,fangxu,birt,chart,1,pc,windows xp,P3,normal,yulinwang,1
103622,closed:duplicate,artolaurila,birt,reportengine,uns,pc,windows xp,P3,normal,tianminhuang,1
103625,closed:fixed,shashahu,birt,data,uns,pc,windows xp,P3,normal,jluo,1
103626,closed:invalid,liwenchen,birt,converters,uns,pc,windows xp,P3,normal,birtconverterinbox,0
103665,closed:duplicate,alanrhysevans,birt,converters,1,pc,windows 2000,P5,normal,tianminhuang,1
103770,resolved:invalid,xiongwei,birt,chart,1,pc,linux,P3,normal,davidmichonneau,1
103780,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103782,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
103786,closed:fixed,artolaurila,birt,data,uns,pc,windows xp,P3,normal,linzhu,1
103787,closed:fixed,liwenchen,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
103788,closed:fixed,lixingyao,birt,reportdesigner,uns,pc,windows xp,P3,minor,ninali,1
103790,resolved:fixed,artolaurila,birt,chart,uns,pc,windows xp,P2,enhancement,zhiqiangqian,1
103802,resolved:fixed,michaelmcroberts,birt,data,1,pc,windows xp,P3,normal,mingxiawu,1
103925,resolved:invalid,aletheahannemann,birt,reportviewer,1,pc,windows 2000,P3,normal,junzhai,1
103942,resolved:invalid,houqiangyan,birt,dataaccess,1,pc,windows server 2003,P3,major,jluo,1
103955,resolved:fixed,marcbatchelor,birt,dataaccess,1,pc,windows xp,P3,normal,haijiatong,1
103956,closed:invalid,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
103957,closed:invalid,artolaurila,birt,reportengine,uns,pc,windows xp,P3,normal,gangliu,1
103960,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
103961,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,major,yulinwang,1
103962,closed:wontfix,fangxu,birt,reportdesigner,1,pc,windows xp,P3,minor,wangqiangsheng,1
103963,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,enhancement,zhiqiangqian,1
103966,closed:invalid,haijiatong,birt,documentation,1,pc,windows xp,P3,normal,birtbuild,0
103982,closed:fixed,lixingyao,birt,data,uns,pc,windows xp,P3,major,haijiatong,1
104143,resolved:fixed,anak,birt,report,1,pc,windows xp,P5,enhancement,rimakanguri,1
104172,closed:invalid,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,weiyan,1
104173,verified:wontfix,liwenchen,birt,reportdesigner,1,pc,windows xp,P3,normal,sanyongliu,1
104174,closed:fixed,artolaurila,birt,data,uns,pc,windows xp,P3,enhancement,jluo,1
104175,closed:fixed,artolaurila,birt,data,uns,pc,windows xp,P3,normal,jluo,1
104176,closed:invalid,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
104177,closed:wontfix,artolaurila,birt,reportviewer,uns,pc,windows xp,P3,normal,junzhai,1
104178,closed:fixed,hongxiawang,birt,data,1,pc,windows xp,P3,normal,linzhu,1
104179,closed:duplicate,hongxiawang,birt,data,1,pc,windows xp,P3,trivial,jluo,1
104180,closed:fixed,liwenchen,birt,data,uns,pc,windows xp,P3,major,linzhu,1
104182,closed:fixed,hongxiawang,birt,data,1,pc,windows xp,P3,trivial,haijiatong,1
104184,closed:fixed,sissizhu,birt,reportdesigner,1,pc,windows xp,P3,normal,wangqiangsheng,1
104185,closed:fixed,hongxiawang,birt,data,1,pc,windows xp,P3,normal,yulinwang,1
104186,closed:invalid,artolaurila,birt,data,uns,pc,windows xp,P3,normal,haijiatong,1
104189,closed:fixed,hongxiawang,birt,data,uns,pc,windows xp,P3,enhancement,haijiatong,1
104192,resolved:fixed,hongxiawang,birt,data,uns,pc,windows xp,P3,enhancement,max,1
104197,closed:fixed,hongxiawang,birt,chart,uns,pc,windows xp,P3,minor,yulinwang,1
104204,closed:fixed,liwenchen,birt,data,uns,pc,windows xp,P3,major,linzhu,1
104211,closed:fixed,artolaurila,birt,reportviewer,uns,pc,windows xp,P3,normal,junzhai,1
104239,resolved:fixed,joerybacki,birt,reportengine,1,pc,windows xp,P3,normal,weiyan,1
104248,verified:fixed,yasuodoshiro,birt,chart,1,pc,all,P3,minor,zhiqiangqian,1
104252,verified:fixed,yasuodoshiro,birt,chart,1,pc,all,P3,normal,zhiqiangqian,1
104254,verified:fixed,yasuodoshiro,birt,chart,1,pc,all,P3,normal,zhiqiangqian,1
104278,verified:fixed,yasuodoshiro,birt,chart,1,pc,all,P3,minor,zhiqiangqian,1
104283,verified:fixed,yasuodoshiro,birt,chart,1,pc,all,P3,normal,zhiqiangqian,1
104290,verified:fixed,yasuodoshiro,birt,chart,1,pc,all,P3,normal,zhiqiangqian,1
104305,closed:fixed,artolaurila,birt,report,uns,pc,windows xp,P3,critical,ricklu,1
104306,resolved:fixed,lindachan,birt,dataaccess,1,pc,windows 2000,P3,enhancement,lindachan,0
104307,closed:fixed,hongxiawang,birt,reportdesigner,uns,pc,windows xp,P3,minor,yueqianwang,1
104310,resolved:fixed,sehyochang,birt,build,1,pc,windows xp,P2,normal,xiaoyinggu,1
104313,closed:fixed,fangxu,birt,chart,1,pc,windows xp,P3,normal,zhiqiangqian,1
104314,closed:invalid,artolaurila,birt,report,uns,pc,windows xp,P3,normal,ivyli,1
104315,closed:worksforme,fangxu,birt,chart,1,pc,windows xp,P3,normal,zhiqiangqian,1
104319,closed:fixed,artolaurila,birt,reportengine,uns,pc,windows xp,P5,normal,yuchen,1
104324,resolved:wontfix,fangxu,birt,reportdesigner,1,pc,windows xp,P5,normal,dazhenggao,1
104327,closed:wontfix,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,wangqiangsheng,1
104329,closed:fixed,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,normal,yueqianwang,1
104332,closed:wontfix,liwenchen,birt,reportdesigner,uns,pc,linux,P3,normal,yueqianwang,1
104338,resolved:fixed,rajeshgheware,birt,data,1,pc,windows xp,P3,major,garyxue,1
104339,closed:fixed,liwenchen,birt,data,uns,pc,linux,P3,major,jluo,1
104397,resolved:fixed,garyxue,birt,data,1,pc,windows 2000,P3,normal,linzhu,1
104450,closed:fixed,fangxu,birt,chart,1,pc,windows xp,P3,normal,zhiqiangqian,1
104451,resolved:worksforme,artolaurila,birt,reportdesigner,uns,pc,windows xp,P5,normal,dazhenggao,1
104452,closed:fixed,hongxiawang,birt,data,uns,pc,windows xp,P3,normal,linzhu,1
104457,closed:worksforme,fangxu,birt,reportengine,1,pc,windows xp,P3,normal,weiyan,1
104458,closed:invalid,shashahu,birt,reportdesigner,1,pc,windows xp,P3,normal,birtreportdesigner,0
104459,resolved:invalid,wangqiangsheng,birt,report,1,pc,windows xp,P3,normal,wenbinhe,1
104460,closed:fixed,fangxu,birt,chart,2,pc,windows xp,P3,normal,ninali,1
104462,closed:fixed,artolaurila,birt,reportviewer,uns,pc,windows xp,P3,normal,junzhai,1
104463,closed:fixed,artolaurila,birt,reportviewer,uns,pc,windows xp,P3,normal,junzhai,1
104465,closed:invalid,ninali,birt,chart,1,pc,windows xp,P3,normal,zhiqiangqian,1
104472,closed:fixed,fangxu,birt,chart,1,pc,windows xp,P3,normal,zhiqiangqian,1
104473,closed:fixed,sissizhu,birt,data,1,pc,windows xp,P3,normal,haijiatong,1
104474,new:---,lixingyao,birt,reportengine,1,pc,windows xp,P3,normal,weiyan,1
104475,closed:fixed,sissizhu,birt,data,1,pc,windows xp,P3,normal,haijiatong,1
104476,closed:fixed,sissizhu,birt,reportengine,1,pc,windows xp,P5,normal,gangliu,1
104478,resolved:wontfix,sissizhu,birt,reportdesigner,1,pc,windows xp,P3,normal,wangqiangsheng,0
104578,verified:fixed,yasuodoshiro,birt,data,1,pc,all,P3,minor,jluo,1
104582,closed:fixed,yasuodoshiro,birt,reportdesigner,1,pc,all,P3,minor,wangqiangsheng,1
104584,closed:fixed,yasuodoshiro,birt,reportdesigner,1,pc,all,P3,minor,wangqiangsheng,1
104592,closed:fixed,yasuodoshiro,birt,reportdesigner,1,pc,all,P3,minor,yueqianwang,1
104599,closed:fixed,yasuodoshiro,birt,reportdesigner,1,pc,all,P3,normal,wangqiangsheng,1
104609,closed:fixed,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
104611,closed:fixed,artolaurila,birt,data,uns,pc,windows xp,P3,critical,linzhu,1
104613,closed:invalid,artolaurila,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
104616,closed:fixed,ysun,birt,data,1,pc,windows xp,P3,major,mingxiawu,1
104617,closed:fixed,artolaurila,birt,reportdesigner,uns,pc,windows xp,P3,minor,yasuodoshiro,1
104621,closed:fixed,artolaurila,birt,testsuite,1,pc,windows xp,P3,blocker,sissizhu,1
104623,closed:fixed,artolaurila,birt,reportdesigner,1,pc,windows xp,P3,normal,sanyongliu,1
104627,closed:fixed,hongxiawang,birt,chart,uns,pc,windows xp,P3,minor,zhiqiangqian,1
104628,closed:wontfix,hongxiawang,birt,chart,uns,pc,windows xp,P3,minor,zhiqiangqian,1
104629,resolved:fixed,bernardlumbroso,birt,reportengine,2,pc,windows 2000,P3,blocker,tianminhuang,1
104630,closed:fixed,lixingyao,birt,dataaccess,1,pc,windows xp,P3,major,linzhu,1
104631,closed:fixed,hongxiawang,birt,chart,uns,pc,windows xp,P3,minor,zhiqiangqian,1
104632,resolved:fixed,alex,birt,chart,1,macintosh,mac os x - carbon (unsup.),P3,normal,zhiqiangqian,1
104755,closed:invalid,hongxiawang,birt,reportdesigner,uns,pc,windows xp,P3,enhancement,birtreportdesigner,0
104756,closed:fixed,hongxiawang,birt,reportdesigner,uns,pc,windows xp,P3,minor,wangqiangsheng,1
104757,closed:fixed,hongxiawang,birt,data,uns,pc,windows xp,P3,major,jluo,1
104758,resolved:fixed,hongxiawang,birt,reportengine,uns,pc,windows xp,P5,minor,qingweisong,1
104759,closed:invalid,artolaurila,birt,reportviewer,1,pc,windows xp,P3,normal,gangliu,1
104760,resolved:fixed,artolaurila,birt,reportdesigner,1,pc,windows xp,P2,normal,dazhenggao,1
104764,closed:fixed,lixingyao,birt,reportdesigner,1,pc,windows xp,P3,major,sanyongliu,1
104769,resolved:fixed,yulinwang,birt,report,1,pc,windows xp,P3,minor,ivyli,1
104770,closed:duplicate,ysun,birt,reportdesigner,1,pc,windows xp,P3,normal,wangqiangsheng,1
104838,closed:fixed,sheldonleeloy,birt,chart,uns,all,all,P3,enhancement,sheldonleeloy,1
104842,new:---,sheldonleeloy,birt,chart,uns,pc,windows xp,P5,enhancement,hankchristensen,1
104844,closed:fixed,sheldonleeloy,birt,chart,uns,pc,windows xp,P3,enhancement,ninali,1
104961,closed:fixed,artolaurila,birt,reportviewer,1,pc,windows xp,P3,blocker,weiyan,1
